Hjemmebane,Udebane,Køretid,Afstand
Greve Padel,Rocket Padel Randers,3.3720000000000003,310.2335
Rocket Padel Randers,Tuse Padel og Tennis,3.3529166666666668,285.8682
Tuse Padel og Tennis,Rocket Padel Randers,3.3529166666666668,285.8682
Rocket Padel Randers,Dansk Gymnastikforening Flensborg,2.4143888888888885,212.5655
Dansk Gymnastikforening Flensborg,Rocket Padel Randers,2.4143888888888885,212.5655
Rocket Padel Randers,Dianalund Padel Klub,3.0130555555555554,262.751
Dianalund Padel Klub,Rocket Padel Randers,3.0130555555555554,262.751
Rocket Padel Randers,EGIF Tennis & Padel,1.4047500000000002,124.659
EGIF Tennis & Padel,Rocket Padel Randers,1.4047500000000002,124.659
Rocket Padel Randers,Sport 92 Padel,1.1963333333333332,107.7654
Sport 92 Padel,Rocket Padel Randers,1.1963333333333332,107.7654
Rocket Padel Randers,ViPadel Aarhus,2.4143888888888885,212.5655
ViPadel Aarhus,Rocket Padel Randers,2.4143888888888885,212.5655
Rocket Padel Randers,Fredagspadel Ølstykke,3.7554166666666666,319.1855
Fredagspadel Ølstykke,Rocket Padel Randers,3.7554166666666666,319.1855
Rocket Padel Randers,Padel Herlev,3.6126944444444447,331.0839
Padel Herlev,Rocket Padel Randers,3.6126944444444447,331.0839
Rocket Padel Randers,Gedved IF Padel,0.8742777777777778,67.2393
Gedved IF Padel,Rocket Padel Randers,0.8742777777777778,67.2393
Rocket Padel Randers,Hammel GF Padel,0.49638888888888894,27.0865
Hammel GF Padel,Rocket Padel Randers,0.49638888888888894,27.0865
Rocket Padel Randers,Hammel Tennis & Padel klub,0.48627777777777775,26.8425
Hammel Tennis & Padel klub,Rocket Padel Randers,0.48627777777777775,26.8425
Rocket Padel Randers,Hareskov padel,3.630083333333333,331.9325
Hareskov padel,Rocket Padel Randers,3.630083333333333,331.9325
Rocket Padel Randers,Aars Tennis & Padel,0.9728611111111112,75.2623
Aars Tennis & Padel,Rocket Padel Randers,0.9728611111111112,75.2623
Rocket Padel Randers,HimmerLand,0.9728611111111112,75.2623
HimmerLand,Rocket Padel Randers,0.9728611111111112,75.2623
Rocket Padel Randers,Ishøj Tennis & Padel Klub,3.4378333333333333,316.19829999999996
Ishøj Tennis & Padel Klub,Rocket Padel Randers,3.4378333333333333,316.19829999999996
Rocket Padel Randers,Jyllinge Tennis & Padel klub,3.708472222222222,316.503
Jyllinge Tennis & Padel klub,Rocket Padel Randers,3.708472222222222,316.503
Rocket Padel Randers,Karlslunde Padel,3.3275277777777776,306.4049
Karlslunde Padel,Rocket Padel Randers,3.3275277777777776,306.4049
Rocket Padel Randers,LKB Gistrup,0.9806111111111111,86.5263
LKB Gistrup,Rocket Padel Randers,0.9806111111111111,86.5263
Rocket Padel Randers,Padel Fusion,0.8970277777777779,83.43289999999999
Padel Fusion,Rocket Padel Randers,0.8970277777777779,83.43289999999999
Rocket Padel Randers,Nyborg Padel,2.1933333333333334,202.0686
Nyborg Padel,Rocket Padel Randers,2.1933333333333334,202.0686
Rocket Padel Randers,Nykøbing F. Padelklub,4.034305555555556,333.3916
Nykøbing F. Padelklub,Rocket Padel Randers,4.034305555555556,333.3916
Rocket Padel Randers,Østhimmerlands Padel,0.95475,51.8085
Østhimmerlands Padel,Rocket Padel Randers,0.95475,51.8085
Rocket Padel Randers,Padel Forening Thy,1.8910277777777778,132.9212
Padel Forening Thy,Rocket Padel Randers,1.8910277777777778,132.9212
Rocket Padel Randers,Padel Danmark - Herlev,3.7535833333333333,342.0052
Padel Danmark - Herlev,Rocket Padel Randers,3.7535833333333333,342.0052
Rocket Padel Randers,Padel Nakskov,4.55225,374.69840000000005
Padel Nakskov,Rocket Padel Randers,4.55225,374.69840000000005
Rocket Padel Randers,Padelhuset - Helsinge,4.153833333333333,373.02790000000005
Padelhuset - Helsinge,Rocket Padel Randers,4.153833333333333,373.02790000000005
Rocket Padel Randers,Padel Club Sjælland,3.3220000000000005,305.573
Padel Club Sjælland,Rocket Padel Randers,3.3220000000000005,305.573
Rocket Padel Randers,ProPadel Denmark,2.4143888888888885,212.5655
ProPadel Denmark,Rocket Padel Randers,2.4143888888888885,212.5655
Rocket Padel Randers,Roskilde Padelklub,3.4496944444444444,300.28479999999996
Roskilde Padelklub,Rocket Padel Randers,3.4496944444444444,300.28479999999996
Rocket Padel Randers,Silkeborg Tennis- og Padelklub,0.7772777777777777,66.6905
Silkeborg Tennis- og Padelklub,Rocket Padel Randers,0.7772777777777777,66.6905
Rocket Padel Randers,Skansen Padel,0.9806944444444444,89.84089999999999
Skansen Padel,Rocket Padel Randers,0.9806944444444444,89.84089999999999
Rocket Padel Randers,Staby Efterskole Padel,2.0261666666666667,165.68079999999998
Staby Efterskole Padel,Rocket Padel Randers,2.0261666666666667,165.68079999999998
Rocket Padel Randers,Padel4Alle,3.2303333333333337,297.52090000000004
Padel4Alle,Rocket Padel Randers,3.2303333333333337,297.52090000000004
Rocket Padel Randers,Uni10,2.4143888888888885,212.5655
Uni10,Rocket Padel Randers,2.4143888888888885,212.5655
Rocket Padel Randers,Tarup-Paarup Idrætsforening,1.883916666666667,167.5428
Tarup-Paarup Idrætsforening,Rocket Padel Randers,1.883916666666667,167.5428
Rocket Padel Randers,Vallensbæk Tennis og Padel klub,2.4143888888888885,212.5655
Vallensbæk Tennis og Padel klub,Rocket Padel Randers,2.4143888888888885,212.5655
Rocket Padel Randers,Vordingborg Padelklub,3.679027777777778,300.4731
Vordingborg Padelklub,Rocket Padel Randers,3.679027777777778,300.4731
Rocket Padel Randers,ViPadel - Slagelse,2.4143888888888885,212.5655
ViPadel - Slagelse,Rocket Padel Randers,2.4143888888888885,212.5655
Rocket Padel Randers,X-padel,4.052444444444444,369.55920000000003
X-padel,Rocket Padel Randers,4.052444444444444,369.55920000000003
Rocket Padel Randers,HYPE Padel Club,2.4143888888888885,212.5655
HYPE Padel Club,Rocket Padel Randers,2.4143888888888885,212.5655
Rocket Padel Randers,Rødvig G & I Padel,3.73175,322.57840000000004
Rødvig G & I Padel,Rocket Padel Randers,3.73175,322.57840000000004
Rocket Padel Randers,Odder Padel Klub,0.8831388888888889,56.896
Odder Padel Klub,Rocket Padel Randers,0.8831388888888889,56.896
Rocket Padel Randers,Vivild Gymnastik- og Idrætsefterskole,0.4835,28.2671
Vivild Gymnastik- og Idrætsefterskole,Rocket Padel Randers,0.4835,28.2671
Rocket Padel Randers,Match Padel Silkeborg syd,0.9786666666666667,76.2685
Match Padel Silkeborg syd,Rocket Padel Randers,0.9786666666666667,76.2685
Rocket Padel Randers,Aarup Padel,1.756888888888889,154.1005
Aarup Padel,Rocket Padel Randers,1.756888888888889,154.1005
Rocket Padel Randers,Gundsølille SG&IF,3.6017777777777775,310.323
Gundsølille SG&IF,Rocket Padel Randers,3.6017777777777775,310.323
Nordfyns Padel Center,Nordfyns Padel Center,0.0,0.0
Nordfyns Padel Center,Nordfyns Padel Center,0.0,0.0
Nordfyns Padel Center,Match Padel Aarhus,1.678583333333333,151.1356
Match Padel Aarhus,Nordfyns Padel Center,1.678583333333333,151.1356
Nordfyns Padel Center,Videbæk Tennis og Padel Klub,1.8950555555555555,155.3857
Videbæk Tennis og Padel Klub,Nordfyns Padel Center,1.8950555555555555,155.3857
Nordfyns Padel Center,Xpadel,2.6011944444444444,226.4923
Xpadel,Nordfyns Padel Center,2.6011944444444444,226.4923
Nordfyns Padel Center,Vejen Idrætscenter,1.0242222222222221,86.279
Vejen Idrætscenter,Nordfyns Padel Center,1.0242222222222221,86.279
Nordfyns Padel Center,Racket Club Slagelse,1.2707222222222223,99.9234
Racket Club Slagelse,Nordfyns Padel Center,1.2707222222222223,99.9234
Nordfyns Padel Center,Randers Tennis & Padel,1.8923611111111112,173.7596
Randers Tennis & Padel,Nordfyns Padel Center,1.8923611111111112,173.7596
Nordfyns Padel Center,Padel Club Hjørring,3.173666666666667,301.90209999999996
Padel Club Hjørring,Nordfyns Padel Center,3.173666666666667,301.90209999999996
Nordfyns Padel Center,Padel Star,1.5404444444444445,135.5058
Padel Star,Nordfyns Padel Center,1.5404444444444445,135.5058
Nordfyns Padel Center,Skibby padel,2.1394444444444445,160.2259
Skibby padel,Nordfyns Padel Center,2.1394444444444445,160.2259
Nordfyns Padel Center,Silkeborg Tennis- og Padelklub (STK),1.7411944444444445,148.4925
Silkeborg Tennis- og Padelklub (STK),Nordfyns Padel Center,1.7411944444444445,148.4925
Nordfyns Padel Center,Skagen/Frederikshavn Padel,1.7911944444444443,151.4042
Skagen/Frederikshavn Padel,Nordfyns Padel Center,1.7911944444444443,151.4042
Nordfyns Padel Center,Skagen Padelcenter,3.9658888888888892,356.9664
Skagen Padelcenter,Nordfyns Padel Center,3.9658888888888892,356.9664
Nordfyns Padel Center,PADEL 99,3.3921944444444443,316.3894
PADEL 99,Nordfyns Padel Center,3.3921944444444443,316.3894
Nordfyns Padel Center,Otterup Padel v. Skeby GF,0.2513611111111111,12.4322
Otterup Padel v. Skeby GF,Nordfyns Padel Center,0.2513611111111111,12.4322
Nordfyns Padel Center,SMASH Padelcenter Horsens,1.109611111111111,95.9483
SMASH Padelcenter Horsens,Nordfyns Padel Center,1.109611111111111,95.9483
Nordfyns Padel Center,SMASH Padelcenter Stensballe,1.3044444444444445,103.3258
SMASH Padelcenter Stensballe,Nordfyns Padel Center,1.3044444444444445,103.3258
Nordfyns Padel Center,Struer Energi Park,2.158861111111111,194.5549
Struer Energi Park,Nordfyns Padel Center,2.158861111111111,194.5549
Nordfyns Padel Center,Tangsø Outdoor Padel,2.355861111111111,205.319
Tangsø Outdoor Padel,Nordfyns Padel Center,2.355861111111111,205.319
Nordfyns Padel Center,Tennis Club Odense,0.3700833333333333,17.576700000000002
Tennis Club Odense,Nordfyns Padel Center,0.3700833333333333,17.576700000000002
Nordfyns Padel Center,Agerbæk SF,1.38225,115.40180000000001
Agerbæk SF,Nordfyns Padel Center,1.38225,115.40180000000001
Nordfyns Padel Center,Play Padel Dragør,2.2815833333333333,197.4793
Play Padel Dragør,Nordfyns Padel Center,2.2815833333333333,197.4793
Nordfyns Padel Center,Match Padel Aalborg,2.6406388888888888,244.1647
Match Padel Aalborg,Nordfyns Padel Center,2.6406388888888888,244.1647
Nordfyns Padel Center,Padel6100,1.1745555555555556,95.3143
Padel6100,Nordfyns Padel Center,1.1745555555555556,95.3143
Nordfyns Padel Center,PadelPadel Odense - Carlsberg Nordic Arena,0.5031388888888889,24.995900000000002
PadelPadel Odense - Carlsberg Nordic Arena,Nordfyns Padel Center,0.5031388888888889,24.995900000000002
Nordfyns Padel Center,PadelWorld Herning,1.6215555555555556,146.29410000000001
PadelWorld Herning,Nordfyns Padel Center,1.6215555555555556,146.29410000000001
Nordfyns Padel Center,Odense City Padel / Padelklub Odense City,1.7911944444444443,151.4042
Odense City Padel / Padelklub Odense City,Nordfyns Padel Center,1.7911944444444443,151.4042
Nordfyns Padel Center,The Padel Club - Espergærde,2.592638888888889,224.0745
The Padel Club - Espergærde,Nordfyns Padel Center,2.592638888888889,224.0745
Nordfyns Padel Center,Ullerslev Tennis Klub,0.6946388888888888,37.2131
Ullerslev Tennis Klub,Nordfyns Padel Center,0.6946388888888888,37.2131
Nordfyns Padel Center,Tisvilde Tennis og Padel,2.809361111111111,235.9456
Tisvilde Tennis og Padel,Nordfyns Padel Center,2.809361111111111,235.9456
Nordfyns Padel Center,WePadel,1.5091388888888888,136.64970000000002
WePadel,Nordfyns Padel Center,1.5091388888888888,136.64970000000002
Nordfyns Padel Center,Aalborg Padel,2.513805555555556,238.22670000000002
Aalborg Padel,Nordfyns Padel Center,2.513805555555556,238.22670000000002
Nordfyns Padel Center,Padel Lounge Odense,0.3252222222222222,15.0336
Padel Lounge Odense,Nordfyns Padel Center,0.3252222222222222,15.0336
Nordfyns Padel Center,Båring GF Padel,0.47594444444444445,34.1665
Båring GF Padel,Nordfyns Padel Center,0.47594444444444445,34.1665
Nordfyns Padel Center,Racket Club Kløver,2.3004722222222225,193.2364
Racket Club Kløver,Nordfyns Padel Center,2.3004722222222225,193.2364
Nordfyns Padel Center,Maradona Memorial Vesterbro,2.174,186.2954
Maradona Memorial Vesterbro,Nordfyns Padel Center,2.174,186.2954
Nordfyns Padel Center,Bredballe IF,0.9224722222222222,74.51219999999999
Bredballe IF,Nordfyns Padel Center,0.9224722222222222,74.51219999999999
Nordfyns Padel Center,Padel Yard Reffen,2.3651388888888887,195.5635
Padel Yard Reffen,Nordfyns Padel Center,2.3651388888888887,195.5635
Nordfyns Padel Center,Greve Padel,1.9207499999999997,167.16660000000002
Greve Padel,Nordfyns Padel Center,1.9207499999999997,167.16660000000002
Nordfyns Padel Center,Tuse Padel og Tennis,1.9016666666666666,142.8013
Tuse Padel og Tennis,Nordfyns Padel Center,1.9016666666666666,142.8013
Nordfyns Padel Center,Dansk Gymnastikforening Flensborg,1.7911944444444443,151.4042
Dansk Gymnastikforening Flensborg,Nordfyns Padel Center,1.7911944444444443,151.4042
Nordfyns Padel Center,Dianalund Padel Klub,1.5618055555555554,119.684
Dianalund Padel Klub,Nordfyns Padel Center,1.5618055555555554,119.684
Nordfyns Padel Center,EGIF Tennis & Padel,0.5807222222222223,46.043099999999995
EGIF Tennis & Padel,Nordfyns Padel Center,0.5807222222222223,46.043099999999995
Nordfyns Padel Center,Sport 92 Padel,1.59725,143.7449
Sport 92 Padel,Nordfyns Padel Center,1.59725,143.7449
Nordfyns Padel Center,ViPadel Aarhus,1.7911944444444443,151.4042
ViPadel Aarhus,Nordfyns Padel Center,1.7911944444444443,151.4042
Nordfyns Padel Center,Fredagspadel Ølstykke,2.3041666666666667,176.11860000000001
Fredagspadel Ølstykke,Nordfyns Padel Center,2.3041666666666667,176.11860000000001
Nordfyns Padel Center,Padel Herlev,2.1614444444444443,188.0169
Padel Herlev,Nordfyns Padel Center,2.1614444444444443,188.0169
Nordfyns Padel Center,Gedved IF Padel,1.1875555555555555,102.7314
Gedved IF Padel,Nordfyns Padel Center,1.1875555555555555,102.7314
Nordfyns Padel Center,Hammel GF Padel,1.7958055555555554,153.1697
Hammel GF Padel,Nordfyns Padel Center,1.7958055555555554,153.1697
Nordfyns Padel Center,Hammel Tennis & Padel klub,1.7856944444444445,152.9257
Hammel Tennis & Padel klub,Nordfyns Padel Center,1.7856944444444445,152.9257
Nordfyns Padel Center,Hareskov padel,2.178833333333333,188.8656
Hareskov padel,Nordfyns Padel Center,2.178833333333333,188.8656
Nordfyns Padel Center,Aars Tennis & Padel,2.6893611111111113,239.7609
Aars Tennis & Padel,Nordfyns Padel Center,2.6893611111111113,239.7609
Nordfyns Padel Center,HimmerLand,2.6893611111111113,239.7609
HimmerLand,Nordfyns Padel Center,2.6893611111111113,239.7609
Nordfyns Padel Center,Ishøj Tennis & Padel Klub,1.9865833333333331,173.13129999999998
Ishøj Tennis & Padel Klub,Nordfyns Padel Center,1.9865833333333331,173.13129999999998
Nordfyns Padel Center,Jyllinge Tennis & Padel klub,2.2572222222222225,173.436
Jyllinge Tennis & Padel klub,Nordfyns Padel Center,2.2572222222222225,173.436
Nordfyns Padel Center,Karlslunde Padel,1.8762777777777777,163.3379
Karlslunde Padel,Nordfyns Padel Center,1.8762777777777777,163.3379
Nordfyns Padel Center,LKB Gistrup,2.6971111111111115,251.0248
LKB Gistrup,Nordfyns Padel Center,2.6971111111111115,251.0248
Nordfyns Padel Center,Padel Fusion,2.6135277777777777,247.9314
Padel Fusion,Nordfyns Padel Center,2.6135277777777777,247.9314
Nordfyns Padel Center,Nyborg Padel,0.7420833333333333,59.001599999999996
Nyborg Padel,Nordfyns Padel Center,0.7420833333333333,59.001599999999996
Nordfyns Padel Center,Nykøbing F. Padelklub,2.583055555555555,190.3246
Nykøbing F. Padelklub,Nordfyns Padel Center,2.583055555555555,190.3246
Nordfyns Padel Center,Østhimmerlands Padel,2.7278333333333338,217.925
Østhimmerlands Padel,Nordfyns Padel Center,2.7278333333333338,217.925
Nordfyns Padel Center,Padel Forening Thy,3.2534722222222223,254.691
Padel Forening Thy,Nordfyns Padel Center,3.2534722222222223,254.691
Nordfyns Padel Center,Padel Danmark - Herlev,2.302333333333333,198.93820000000002
Padel Danmark - Herlev,Nordfyns Padel Center,2.302333333333333,198.93820000000002
Nordfyns Padel Center,Padel Nakskov,3.101,231.63139999999999
Padel Nakskov,Nordfyns Padel Center,3.101,231.63139999999999
Nordfyns Padel Center,Padelhuset - Helsinge,2.7025833333333336,229.96089999999998
Padelhuset - Helsinge,Nordfyns Padel Center,2.7025833333333336,229.96089999999998
Nordfyns Padel Center,Padel Club Sjælland,1.87075,162.506
Padel Club Sjælland,Nordfyns Padel Center,1.87075,162.506
Nordfyns Padel Center,ProPadel Denmark,1.7911944444444443,151.4042
ProPadel Denmark,Nordfyns Padel Center,1.7911944444444443,151.4042
Nordfyns Padel Center,Roskilde Padelklub,1.9984444444444445,157.2179
Roskilde Padelklub,Nordfyns Padel Center,1.9984444444444445,157.2179
Nordfyns Padel Center,Silkeborg Tennis- og Padelklub,1.7411944444444445,148.4925
Silkeborg Tennis- og Padelklub,Nordfyns Padel Center,1.7411944444444445,148.4925
Nordfyns Padel Center,Skansen Padel,2.697194444444444,254.33939999999998
Skansen Padel,Nordfyns Padel Center,2.697194444444444,254.33939999999998
Nordfyns Padel Center,Staby Efterskole Padel,2.3593333333333333,192.2104
Staby Efterskole Padel,Nordfyns Padel Center,2.3593333333333333,192.2104
Nordfyns Padel Center,Padel4Alle,1.7790833333333331,154.4539
Padel4Alle,Nordfyns Padel Center,1.7790833333333331,154.4539
Nordfyns Padel Center,Uni10,1.7911944444444443,151.4042
Uni10,Nordfyns Padel Center,1.7911944444444443,151.4042
Nordfyns Padel Center,Tarup-Paarup Idrætsforening,0.28241666666666665,13.5372
Tarup-Paarup Idrætsforening,Nordfyns Padel Center,0.28241666666666665,13.5372
Nordfyns Padel Center,Vallensbæk Tennis og Padel klub,1.7911944444444443,151.4042
Vallensbæk Tennis og Padel klub,Nordfyns Padel Center,1.7911944444444443,151.4042
Nordfyns Padel Center,Vordingborg Padelklub,2.2277777777777774,157.4062
Vordingborg Padelklub,Nordfyns Padel Center,2.2277777777777774,157.4062
Nordfyns Padel Center,ViPadel - Slagelse,1.7911944444444443,151.4042
ViPadel - Slagelse,Nordfyns Padel Center,1.7911944444444443,151.4042
Nordfyns Padel Center,X-padel,2.6011944444444444,226.4923
X-padel,Nordfyns Padel Center,2.6011944444444444,226.4923
Nordfyns Padel Center,HYPE Padel Club,1.7911944444444443,151.4042
HYPE Padel Club,Nordfyns Padel Center,1.7911944444444443,151.4042
Nordfyns Padel Center,Rødvig G & I Padel,2.2804999999999995,179.5115
Rødvig G & I Padel,Nordfyns Padel Center,2.2804999999999995,179.5115
Nordfyns Padel Center,Odder Padel Klub,1.6188055555555556,126.2547
Odder Padel Klub,Nordfyns Padel Center,1.6188055555555556,126.2547
Nordfyns Padel Center,Vivild Gymnastik- og Idrætsefterskole,2.1451944444444444,188.8715
Vivild Gymnastik- og Idrætsefterskole,Nordfyns Padel Center,2.1451944444444444,188.8715
Nordfyns Padel Center,Match Padel Silkeborg syd,1.576611111111111,119.85010000000001
Match Padel Silkeborg syd,Nordfyns Padel Center,1.576611111111111,119.85010000000001
Nordfyns Padel Center,Aarup Padel,0.4066944444444444,21.551
Aarup Padel,Nordfyns Padel Center,0.4066944444444444,21.551
Nordfyns Padel Center,Gundsølille SG&IF,2.1505277777777776,167.2561
Gundsølille SG&IF,Nordfyns Padel Center,2.1505277777777776,167.2561
Match Padel Aarhus,Match Padel Aarhus,0.0,0.0
Match Padel Aarhus,Match Padel Aarhus,0.0,0.0
Match Padel Aarhus,Videbæk Tennis og Padel Klub,1.4370555555555555,117.1605
Videbæk Tennis og Padel Klub,Match Padel Aarhus,1.4370555555555555,117.1605
Match Padel Aarhus,Xpadel,3.8384166666666664,348.10540000000003
Xpadel,Match Padel Aarhus,3.8384166666666664,348.10540000000003
Match Padel Aarhus,Vejen Idrætscenter,1.4333888888888888,125.98639999999999
Vejen Idrætscenter,Match Padel Aarhus,1.4333888888888888,125.98639999999999
Match Padel Aarhus,Racket Club Slagelse,2.5079444444444445,221.5365
Racket Club Slagelse,Match Padel Aarhus,2.5079444444444445,221.5365
Match Padel Aarhus,Randers Tennis & Padel,0.49144444444444446,40.2596
Randers Tennis & Padel,Match Padel Aarhus,0.49144444444444446,40.2596
Match Padel Aarhus,Padel Club Hjørring,1.7727499999999998,168.40220000000002
Padel Club Hjørring,Match Padel Aarhus,1.7727499999999998,168.40220000000002
Match Padel Aarhus,Padel Star,0.32972222222222225,16.52
Padel Star,Match Padel Aarhus,0.32972222222222225,16.52
Match Padel Aarhus,Skibby padel,3.3766666666666665,281.839
Skibby padel,Match Padel Aarhus,3.3766666666666665,281.839
Match Padel Aarhus,Silkeborg Tennis- og Padelklub (STK),0.6144722222222222,48.53
Silkeborg Tennis- og Padelklub (STK),Match Padel Aarhus,0.6144722222222222,48.53
Match Padel Aarhus,Skagen/Frederikshavn Padel,2.2003611111111114,191.1116
Skagen/Frederikshavn Padel,Match Padel Aarhus,2.2003611111111114,191.1116
Match Padel Aarhus,Skagen Padelcenter,2.5649722222222224,223.4664
Skagen Padelcenter,Match Padel Aarhus,2.5649722222222224,223.4664
Match Padel Aarhus,PADEL 99,1.991277777777778,182.8894
PADEL 99,Match Padel Aarhus,1.991277777777778,182.8894
Match Padel Aarhus,Otterup Padel v. Skeby GF,1.9228333333333332,158.1202
Otterup Padel v. Skeby GF,Match Padel Aarhus,1.9228333333333332,158.1202
Match Padel Aarhus,SMASH Padelcenter Horsens,0.7322777777777777,54.8465
SMASH Padelcenter Horsens,Match Padel Aarhus,0.7322777777777777,54.8465
Match Padel Aarhus,SMASH Padelcenter Stensballe,0.8640000000000001,59.1075
SMASH Padelcenter Stensballe,Match Padel Aarhus,0.8640000000000001,59.1075
Match Padel Aarhus,Struer Energi Park,1.6535555555555557,144.4975
Struer Energi Park,Match Padel Aarhus,1.6535555555555557,144.4975
Match Padel Aarhus,Tangsø Outdoor Padel,1.8505555555555555,155.26160000000002
Tangsø Outdoor Padel,Match Padel Aarhus,1.8505555555555555,155.26160000000002
Match Padel Aarhus,Tennis Club Odense,1.7196111111111112,150.846
Tennis Club Odense,Match Padel Aarhus,1.7196111111111112,150.846
Match Padel Aarhus,Agerbæk SF,1.7914166666666667,155.10920000000002
Agerbæk SF,Match Padel Aarhus,1.7914166666666667,155.10920000000002
Match Padel Aarhus,Play Padel Dragør,3.518805555555556,319.0924
Play Padel Dragør,Match Padel Aarhus,3.518805555555556,319.0924
Match Padel Aarhus,Match Padel Aalborg,1.2397222222222224,110.6647
Match Padel Aalborg,Match Padel Aarhus,1.2397222222222224,110.6647
Match Padel Aarhus,Padel6100,1.583722222222222,135.02179999999998
Padel6100,Match Padel Aarhus,1.583722222222222,135.02179999999998
Match Padel Aarhus,PadelPadel Odense - Carlsberg Nordic Arena,1.7732222222222225,158.316
PadelPadel Odense - Carlsberg Nordic Arena,Match Padel Aarhus,1.7732222222222225,158.316
Match Padel Aarhus,PadelWorld Herning,1.11625,96.2367
PadelWorld Herning,Match Padel Aarhus,1.11625,96.2367
Match Padel Aarhus,Odense City Padel / Padelklub Odense City,2.2003611111111114,191.1116
Odense City Padel / Padelklub Odense City,Match Padel Aarhus,2.2003611111111114,191.1116
Match Padel Aarhus,The Padel Club - Espergærde,3.829861111111111,345.6876
The Padel Club - Espergærde,Match Padel Aarhus,3.829861111111111,345.6876
Match Padel Aarhus,Ullerslev Tennis Klub,1.9537499999999999,170.5736
Ullerslev Tennis Klub,Match Padel Aarhus,1.9537499999999999,170.5736
Match Padel Aarhus,Tisvilde Tennis og Padel,4.046583333333333,357.5587
Tisvilde Tennis og Padel,Match Padel Aarhus,4.046583333333333,357.5587
Match Padel Aarhus,WePadel,0.34450000000000003,21.5439
WePadel,Match Padel Aarhus,0.34450000000000003,21.5439
Match Padel Aarhus,Aalborg Padel,1.112888888888889,104.7268
Aalborg Padel,Match Padel Aarhus,1.112888888888889,104.7268
Match Padel Aarhus,Padel Lounge Odense,1.7798611111111111,150.4575
Padel Lounge Odense,Match Padel Aarhus,1.7798611111111111,150.4575
Match Padel Aarhus,Båring GF Padel,1.3719444444444444,119.4169
Båring GF Padel,Match Padel Aarhus,1.3719444444444444,119.4169
Match Padel Aarhus,Racket Club Kløver,3.537694444444445,314.8495
Racket Club Kløver,Match Padel Aarhus,3.537694444444445,314.8495
Match Padel Aarhus,Maradona Memorial Vesterbro,3.411222222222222,307.9085
Maradona Memorial Vesterbro,Match Padel Aarhus,3.411222222222222,307.9085
Match Padel Aarhus,Bredballe IF,0.9498888888888889,77.0271
Bredballe IF,Match Padel Aarhus,0.9498888888888889,77.0271
Match Padel Aarhus,Padel Yard Reffen,3.602361111111111,317.17659999999995
Padel Yard Reffen,Match Padel Aarhus,3.602361111111111,317.17659999999995
Match Padel Aarhus,Greve Padel,3.1579722222222224,288.7797
Greve Padel,Match Padel Aarhus,3.1579722222222224,288.7797
Match Padel Aarhus,Tuse Padel og Tennis,3.138888888888889,264.41429999999997
Tuse Padel og Tennis,Match Padel Aarhus,3.138888888888889,264.41429999999997
Match Padel Aarhus,Dansk Gymnastikforening Flensborg,2.2003611111111114,191.1116
Dansk Gymnastikforening Flensborg,Match Padel Aarhus,2.2003611111111114,191.1116
Match Padel Aarhus,Dianalund Padel Klub,2.799027777777778,241.2971
Dianalund Padel Klub,Match Padel Aarhus,2.799027777777778,241.2971
Match Padel Aarhus,EGIF Tennis & Padel,1.1907222222222225,103.2051
EGIF Tennis & Padel,Match Padel Aarhus,1.1907222222222225,103.2051
Match Padel Aarhus,Sport 92 Padel,1.0335277777777778,89.6049
Sport 92 Padel,Match Padel Aarhus,1.0335277777777778,89.6049
Match Padel Aarhus,ViPadel Aarhus,2.2003611111111114,191.1116
ViPadel Aarhus,Match Padel Aarhus,2.2003611111111114,191.1116
Match Padel Aarhus,Fredagspadel Ølstykke,3.5413888888888887,297.73159999999996
Fredagspadel Ølstykke,Match Padel Aarhus,3.5413888888888887,297.73159999999996
Match Padel Aarhus,Padel Herlev,3.3986666666666667,309.63
Padel Herlev,Match Padel Aarhus,3.3986666666666667,309.63
Match Padel Aarhus,Gedved IF Padel,0.66025,45.7855
Gedved IF Padel,Match Padel Aarhus,0.66025,45.7855
Match Padel Aarhus,Hammel GF Padel,0.48136111111111113,25.9537
Hammel GF Padel,Match Padel Aarhus,0.48136111111111113,25.9537
Match Padel Aarhus,Hammel Tennis & Padel klub,0.47125,25.709799999999998
Hammel Tennis & Padel klub,Match Padel Aarhus,0.47125,25.709799999999998
Match Padel Aarhus,Hareskov padel,3.416055555555555,310.4786
Hareskov padel,Match Padel Aarhus,3.416055555555555,310.4786
Match Padel Aarhus,Aars Tennis & Padel,1.2884444444444443,106.26089999999999
Aars Tennis & Padel,Match Padel Aarhus,1.2884444444444443,106.26089999999999
Match Padel Aarhus,HimmerLand,1.2884444444444443,106.26089999999999
HimmerLand,Match Padel Aarhus,1.2884444444444443,106.26089999999999
Match Padel Aarhus,Ishøj Tennis & Padel Klub,3.223805555555556,294.74440000000004
Ishøj Tennis & Padel Klub,Match Padel Aarhus,3.223805555555556,294.74440000000004
Match Padel Aarhus,Jyllinge Tennis & Padel klub,3.4944444444444445,295.04909999999995
Jyllinge Tennis & Padel klub,Match Padel Aarhus,3.4944444444444445,295.04909999999995
Match Padel Aarhus,Karlslunde Padel,3.1135,284.951
Karlslunde Padel,Match Padel Aarhus,3.1135,284.951
Match Padel Aarhus,LKB Gistrup,1.2961944444444446,117.52489999999999
LKB Gistrup,Match Padel Aarhus,1.2961944444444446,117.52489999999999
Match Padel Aarhus,Padel Fusion,1.212611111111111,114.4315
